   0.30837    0.60275    1.00000    0.26445    0.00000    0.01000 
   0.30130    0.85687    1.00000    0.99534    0.00000    0.01000 
   0.74340    0.59968    1.00000    0.99616    0.00000    0.01000 
   0.85696    0.06733    1.00000    0.85440    0.00000    0.01000 
   0.96316    0.11544    1.00000    0.39064    0.00000    0.01000 
   0.19738    0.76740    1.00000    0.92619    0.00000    0.01000 
   0.95670    0.28487    1.00000    0.86898    0.00000    0.01000 
   0.74880    0.85902    1.00000    0.54735    0.00000    0.01000 
   0.69975    0.84547    1.00000    0.41048    0.00000    0.01000 
   0.28510    0.59917    1.00000    0.17620    0.00000    0.01000 
   0.20382    0.80043    1.00000    0.38227    0.00000    0.01000 
   0.14210    0.25150    1.00000    0.41870    0.00000    0.01000 
   0.31184    0.92850    1.00000    0.55452    0.00000    0.01000 
   0.59382    0.85641    1.00000    0.32699    0.00000    0.01000 
   0.03885    0.93536    1.00000    0.94558    0.00000    0.01000 
   0.97022    0.72401    1.00000    0.37700    0.00000    0.01000 
   0.65907    0.41811    1.00000    0.49421    0.00000    0.01000 
   0.02415    0.91669    1.00000    0.68566    0.00000    0.01000 
   0.66117    0.29757    1.00000    0.71599    0.00000    0.01000 
   0.76160    0.99745    1.00000    0.15641    0.00000    0.01000 
   0.69208    0.79992    1.00000    0.40270    0.00000    0.01000 
